Datetime,Gage_height,Discharge_tidally_filtered,Temperature,Specific_conductance,pH,DO,Mean_velocity,Discharge
4/2/2019 13:18,0.44,,12,624,7.2,9.5,0.99,2370
4/2/2019 13:24,0.39,,12,619,7.2,9.5,0.94,2240
4/2/2019 13:30,0.33,,12,607,7.2,9.5,0.98,2320
4/2/2019 13:36,0.26,,12,588,7.2,9.5,0.99,2330
4/2/2019 13:42,0.2,,12.1,567,7.2,9.5,1.01,2360
4/2/2019 13:48,0.14,,12.1,560,7.2,9.6,0.9,2100
4/2/2019 13:54,0.08,,12.1,540,7.2,9.6,1.05,2420
4/2/2019 14:00,0.01,-89.6,12.1,532,7.2,9.6,1.03,2360
4/2/2019 14:06,-0.04,,12.2,513,7.2,9.6,1.03,2350
4/2/2019 14:12,-0.11,,12.2,496,7.2,9.6,1.02,2310
4/2/2019 14:18,-0.16,,12.2,475,7.2,9.7,1.04,2340
4/2/2019 14:24,-0.23,,12.2,463,7.2,9.7,1.07,2390
4/2/2019 14:30,-0.29,,12.2,449,7.2,9.7,0.99,2200
4/2/2019 14:36,-0.36,,12.2,440,7.2,9.7,1.06,2340
4/2/2019 14:42,-0.41,,12.3,427,7.2,9.7,1.02,2240
4/2/2019 14:48,-0.47,,12.3,419,7.2,9.7,1.08,2350
4/2/2019 14:54,-0.53,,12.3,409,7.2,9.7,1.05,2280
4/2/2019 15:00,-0.59,-89.7,12.3,399,7.2,9.7,1.01,2180
4/2/2019 15:06,-0.64,,12.3,387,7.1,9.8,1.04,2230
4/2/2019 15:12,-0.7,,12.3,379,7.1,9.8,0.95,2030
4/2/2019 15:18,-0.75,,12.3,371,7.1,9.8,1.06,2250
4/2/2019 15:24,-0.8,,12.3,363,7.1,9.8,1.02,2150
4/2/2019 15:30,-0.85,,12.3,356,7.1,9.8,1.01,2120
4/2/2019 15:36,-0.89,,12.3,347,7.1,9.8,0.99,2070
4/2/2019 15:42,-0.94,,12.3,343,7.1,9.9,0.99,2060
4/2/2019 15:48,-0.98,,12.3,333,7.1,9.9,0.94,1950
4/2/2019 15:54,-1.03,,12.3,322,7.1,10,0.95,1960
4/2/2019 16:00,-1.06,-89,12.3,319,7.1,10,0.92,1900
4/2/2019 16:06,-1.08,,12.3,312,7.1,10,0.85,1740
4/2/2019 16:12,-1.11,,12.3,307,7.1,10,0.83,1690
4/2/2019 16:18,-1.12,,12.3,300,7.1,10,0.81,1650
4/2/2019 16:24,-1.14,,12.2,298,7.1,10,0.81,1650
4/2/2019 16:30,-1.14,,12.2,287,7.1,10.1,0.77,1570
4/2/2019 16:36,-1.14,,12.2,291,7.1,10.1,0.69,1410
4/2/2019 16:42,-1.13,,12.2,279,7.1,10.2,0.63,1290
4/2/2019 16:48,-1.13,,12.2,275,7,10.2,0.67,1370
4/2/2019 16:54,-1.12,,12.2,274,7,10.2,0.6,1220
4/2/2019 17:00,-1.08,-87.3,12.2,272,7,10.2,0.46,944
4/2/2019 17:06,-1.04,,12.2,265,7,10.2,0.33,669
4/2/2019 17:12,-0.99,,12.1,269,7,10.2,0.34,713
4/2/2019 17:18,-0.91,,12.1,260,7,10.3,0.1,209
4/2/2019 17:24,-0.79,,12.1,257,7,10.4,-0.04,-93
4/2/2019 17:30,-0.67,,12.1,255,7,10.4,-0.18,-385
4/2/2019 17:36,-0.57,,12.1,254,7,10.4,-0.25,-531
4/2/2019 17:42,-0.46,,12.1,253,7,10.4,-0.37,-809
4/2/2019 17:48,-0.38,,12.1,253,7,10.5,-0.47,-1030
4/2/2019 17:54,-0.32,,12.1,254,7.1,10.5,-0.5,-1110
4/2/2019 18:00,-0.25,-84.3,12.1,257,7.1,10.5,-0.51,-1140
4/2/2019 18:06,-0.2,,12.1,260,7.1,10.4,-0.52,-1180
4/2/2019 18:12,-0.14,,12.1,264,7.1,10.4,-0.6,-1360
4/2/2019 18:18,-0.09,,12.1,266,7.1,10.4,-0.64,-1450
4/2/2019 18:24,-0.03,,12.1,273,7.1,10.3,-0.62,-1410
4/2/2019 18:30,0.03,,12.1,277,7.1,10.3,-0.67,-1530
4/2/2019 18:36,0.09,,12.1,279,7.1,10.2,-0.66,-1530
4/2/2019 18:42,0.17,,12.1,280,7.1,10.2,-0.64,-1500
4/2/2019 18:48,0.24,,12.1,283,7.1,10.2,-0.66,-1550
4/2/2019 18:54,0.32,,12.1,286,7.1,10.2,-0.72,-1700
4/2/2019 19:00,0.39,-80,12.1,291,7.1,10.2,-0.81,-1930
4/2/2019 19:06,0.46,,12.1,300,7.1,10.1,-0.86,-2070
4/2/2019 19:12,0.53,,12.2,307,7.1,10,-0.85,-2050
4/2/2019 19:18,0.6,,12.2,322,7.1,10,-0.89,-2170
4/2/2019 19:24,0.67,,12.2,324,7.1,10,-0.94,-2300
4/2/2019 19:30,0.73,,12.2,335,7.1,9.9,-0.95,-2340
4/2/2019 19:36,0.81,,12.2,341,7.1,9.9,-0.92,-2270
4/2/2019 19:42,0.88,,12.2,354,7.1,9.9,-0.94,-2350
4/2/2019 19:48,0.94,,12.2,362,7.1,9.9,-0.93,-2350
4/2/2019 19:54,0.99,,12.2,372,7.1,9.8,-0.96,-2430
4/2/2019 20:00,1.05,-74.4,12.1,386,7.1,9.8,-0.89,-2250
4/2/2019 20:06,1.08,,12.1,388,7.1,9.8,-0.89,-2270
4/2/2019 20:12,1.13,,12.1,409,7.2,9.8,-0.98,-2500
4/2/2019 20:18,1.18,,12.1,419,7.2,9.8,-0.95,-2450
4/2/2019 20:24,1.22,,12.1,432,7.2,9.8,-0.95,-2460
4/2/2019 20:30,1.26,,12.1,451,7.2,9.8,-0.93,-2420
4/2/2019 20:36,1.3,,12,464,7.2,9.8,-0.88,-2290
4/2/2019 20:42,1.34,,12,478,7.2,9.7,-0.95,-2490
4/2/2019 20:48,1.36,,12,506,7.2,9.7,-0.94,-2460
4/2/2019 20:54,1.39,,12,520,7.2,9.7,-0.9,-2360
4/2/2019 21:00,1.42,-67.7,12,545,7.2,9.7,-0.92,-2410
4/2/2019 21:06,1.44,,11.9,568,7.2,9.7,-0.92,-2430
4/2/2019 21:12,1.48,,11.9,568,7.2,9.7,-0.9,-2380
4/2/2019 21:18,1.49,,11.9,593,7.2,9.7,-0.9,-2400
4/2/2019 21:24,1.52,,11.8,605,7.2,9.6,-0.89,-2370
4/2/2019 21:30,1.55,,11.8,649,7.2,9.6,-0.85,-2270
4/2/2019 21:36,1.56,,11.8,645,7.2,9.6,-0.87,-2330
4/2/2019 21:42,1.58,,11.7,711,7.2,9.6,-0.9,-2420
4/2/2019 21:48,1.59,,11.7,738,7.2,9.6,-0.86,-2310
4/2/2019 21:54,1.61,,11.7,759,7.2,9.6,-0.85,-2260
4/2/2019 22:00,1.63,-60,11.7,787,7.3,9.5,-0.8,-2140
4/2/2019 22:06,1.64,,11.6,828,7.3,9.5,-0.81,-2170
4/2/2019 22:12,1.66,,11.6,875,7.3,9.5,-0.81,-2180
4/2/2019 22:18,1.67,,11.6,916,7.3,9.5,-0.79,-2120
4/2/2019 22:24,1.68,,11.5,995,7.3,9.5,-0.74,-2010
4/2/2019 22:30,1.69,,11.5,1100,7.3,9.5,-0.73,-1960
4/2/2019 22:36,1.7,,11.5,1200,7.3,9.4,-0.77,-2070
4/2/2019 22:42,1.71,,11.5,1290,7.3,9.4,-0.79,-2140
4/2/2019 22:48,1.72,,11.4,1520,7.3,9.4,-0.82,-2220
4/2/2019 22:54,1.73,,11.4,1810,7.3,9.4,-0.8,-2180
4/2/2019 23:00,1.73,-51.5,11.3,2180,7.2,9.4,-0.8,-2160
4/2/2019 23:06,1.73,,11.2,2680,7.2,9.4,-0.74,-2020
4/2/2019 23:12,1.73,,11.2,3060,7.2,9.4,-0.74,-2000
4/2/2019 23:18,1.74,,11.1,3690,7.2,9.4,-0.64,-1740
4/2/2019 23:24,1.73,,11,4210,7.3,9.4,-0.6,-1610
4/2/2019 23:30,1.71,,11,4600,7.3,9.4,-0.56,-1510
4/2/2019 23:36,1.69,,10.9,4950,7.3,9.4,-0.45,-1220
4/2/2019 23:42,1.66,,10.9,5020,7.3,9.4,-0.44,-1190
4/2/2019 23:48,1.62,,10.9,5410,7.3,9.4,-0.22,-579
4/2/2019 23:54,1.58,,10.8,5950,7.3,9.4,0.01,26.7
4/3/2019 0:00,1.54,-42.4,10.8,5820,7.3,9.4,0.16,439
4/3/2019 0:06,1.5,,10.8,5730,7.3,9.4,0.23,606
4/3/2019 0:12,1.47,,10.8,5770,7.3,9.4,0.35,936
4/3/2019 0:18,1.42,,10.8,5670,7.3,9.4,0.58,1520
4/3/2019 0:24,1.39,,10.9,4300,7.3,9.4,0.57,1490
4/3/2019 0:30,1.36,,11,3660,7.3,9.4,0.6,1580
4/3/2019 0:36,1.32,,11,3440,7.3,9.4,0.74,1930
4/3/2019 0:42,1.29,,11,2860,7.3,9.4,0.74,1920
4/3/2019 0:48,1.25,,11,2620,7.3,9.3,0.81,2090
4/3/2019 0:54,1.21,,10.9,2390,7.3,9.3,0.8,2060
4/3/2019 1:00,1.17,-32.9,11,2150,7.3,9.3,0.86,2200
4/3/2019 1:06,1.12,,11.1,2070,7.3,9.3,0.92,2360
4/3/2019 1:12,1.09,,11.1,2090,7.3,9.3,0.88,2250
4/3/2019 1:18,1.03,,11.1,1920,7.3,9.3,0.88,2240
4/3/2019 1:24,0.99,,11.2,1590,7.3,9.3,0.97,2450
4/3/2019 1:30,0.95,,11.2,1480,7.3,9.3,1.01,2540
4/3/2019 1:36,0.9,,11.2,1280,7.3,9.3,0.95,2380
4/3/2019 1:42,0.85,,11.2,1150,7.3,9.3,0.9,2250
4/3/2019 1:48,0.8,,11.2,1050,7.3,9.3,1.04,2570
4/3/2019 1:54,0.74,,11.2,967,7.3,9.3,1.09,2680
4/3/2019 2:00,0.69,-23.2,11.2,899,7.3,9.3,1.01,2470
4/3/2019 2:06,0.64,,11.3,842,7.3,9.4,1.02,2490
4/3/2019 2:12,0.58,,11.3,797,7.3,9.4,1.06,2560
4/3/2019 2:18,0.52,,11.3,764,7.3,9.4,1.1,2640
4/3/2019 2:24,0.46,,11.3,732,7.3,9.4,1.04,2490
4/3/2019 2:30,0.4,,11.3,698,7.3,9.4,1.04,2470
4/3/2019 2:36,0.34,,11.2,669,7.2,9.4,1.11,2620
4/3/2019 2:42,0.29,,11.2,641,7.2,9.4,1.09,2560
4/3/2019 2:48,0.21,,11.3,607,7.2,9.4,1.09,2540
4/3/2019 2:54,0.16,,11.3,586,7.2,9.4,1.13,2620
4/3/2019 3:00,0.09,-13.2,11.3,576,7.2,9.4,1,2310
4/3/2019 3:06,0.03,,11.3,560,7.2,9.4,1.06,2430
4/3/2019 3:12,-0.03,,11.3,540,7.2,9.5,1.15,2610
4/3/2019 3:18,-0.09,,11.4,531,7.2,9.5,1.12,2530
4/3/2019 3:24,-0.14,,11.4,510,7.2,9.5,1.08,2430
4/3/2019 3:30,-0.21,,11.4,492,7.2,9.5,1.13,2520
4/3/2019 3:36,-0.27,,11.4,476,7.2,9.5,1.16,2570
4/3/2019 3:42,-0.33,,11.4,464,7.2,9.5,1.1,2430
4/3/2019 3:48,-0.38,,11.4,452,7.2,9.5,1.11,2440
4/3/2019 3:54,-0.45,,11.4,437,7.2,9.5,1.03,2250
4/3/2019 4:00,-0.5,-3.1,11.4,421,7.2,9.6,1.09,2370
4/3/2019 4:06,-0.55,,11.4,412,7.1,9.6,1.07,2310
4/3/2019 4:12,-0.61,,11.4,394,7.1,9.6,1.07,2300
4/3/2019 4:18,-0.65,,11.4,387,7.1,9.6,1.04,2230
4/3/2019 4:24,-0.7,,11.4,369,7.1,9.6,1.05,2240
4/3/2019 4:30,-0.74,,11.4,357,7.1,9.6,1.03,2190
4/3/2019 4:36,-0.77,,11.4,348,7.1,9.6,0.95,2020
4/3/2019 4:42,-0.81,,11.3,338,7.1,9.6,0.97,2050
4/3/2019 4:48,-0.84,,11.3,329,7.1,9.6,0.99,2080
4/3/2019 4:54,-0.86,,11.3,321,7.1,9.6,0.86,1800
4/3/2019 5:00,-0.88,7.09,11.3,316,7,9.7,0.87,1810
4/3/2019 5:06,-0.9,,11.3,309,7,9.7,0.89,1870
4/3/2019 5:12,-0.91,,11.2,301,7,9.7,0.82,1710
4/3/2019 5:18,-0.9,,11.2,297,7,9.7,0.76,1590
4/3/2019 5:24,-0.9,,11.2,302,7,9.7,0.69,1450
4/3/2019 5:30,-0.89,,11.2,285,7,9.8,0.68,1430
4/3/2019 5:36,-0.88,,11.2,283,7,9.8,0.56,1170
4/3/2019 5:42,-0.85,,11.2,278,7,9.8,0.47,987
4/3/2019 5:48,-0.82,,11.1,280,7,9.8,0.49,1030
4/3/2019 5:54,-0.77,,11.1,270,7,9.8,0.4,852
4/3/2019 6:00,-0.69,17.3,11.1,274,7,9.8,0.25,529
4/3/2019 6:06,-0.59,,11.1,277,7,9.8,0.07,156
4/3/2019 6:12,-0.45,,11.1,268,7,9.9,-0.15,-328
4/3/2019 6:18,-0.33,,11.1,263,7,9.9,-0.24,-531
4/3/2019 6:24,-0.24,,11.1,263,7,9.9,-0.26,-575
4/3/2019 6:30,-0.16,,11.1,265,7,9.9,-0.38,-861
4/3/2019 6:36,-0.1,,11,263,7,9.9,-0.38,-852
4/3/2019 6:42,-0.04,,11,264,7,9.9,-0.47,-1070
4/3/2019 6:48,0.01,,11,267,7,9.9,-0.51,-1170
4/3/2019 6:54,0.08,,11,267,7,9.9,-0.55,-1260
4/3/2019 7:00,0.14,27.8,11,270,7,9.9,-0.6,-1400
4/3/2019 7:06,0.21,,11,273,7,9.9,-0.74,-1740
4/3/2019 7:12,0.29,,11,282,7,9.8,-0.69,-1630
4/3/2019 7:18,0.36,,11,283,7,9.8,-0.71,-1680
4/3/2019 7:24,0.43,,11,284,7,9.8,-0.79,-1880
4/3/2019 7:30,0.51,,11,289,7,9.8,-0.82,-1960
4/3/2019 7:36,0.58,,11,293,7,9.7,-0.84,-2030
4/3/2019 7:42,0.65,,11,300,7,9.7,-0.84,-2050
4/3/2019 7:48,0.71,,11,308,7,9.7,-0.82,-2020
4/3/2019 7:54,0.79,,11,315,7,9.6,-0.85,-2110
4/3/2019 8:00,0.85,38.5,11,328,7,9.6,-0.9,-2240
4/3/2019 8:06,0.91,,11.1,344,7,9.5,-0.93,-2340
4/3/2019 8:12,0.96,,11.1,347,7,9.5,-0.96,-2410
4/3/2019 8:18,1.02,,11.1,367,7,9.5,-0.95,-2390
4/3/2019 8:24,1.07,,11.1,377,7.1,9.5,-0.9,-2300
4/3/2019 8:30,1.12,,11.1,401,7.1,9.4,-0.9,-2300
4/3/2019 8:36,1.16,,11.1,416,7.1,9.4,-0.93,-2400
4/3/2019 8:42,1.2,,11.1,431,7.1,9.4,-0.87,-2240
4/3/2019 8:48,1.25,,11,450,7.1,9.4,-0.9,-2340
4/3/2019 8:54,1.28,,11,464,7.1,9.3,-0.94,-2440
4/3/2019 9:00,1.31,49.4,11,486,7.1,9.3,-0.89,-2320
4/3/2019 9:06,1.35,,11,505,7.1,9.3,-0.89,-2330
4/3/2019 9:12,1.38,,11,519,7.2,9.3,-0.95,-2500
4/3/2019 9:18,1.41,,11,535,7.2,9.3,-0.87,-2300
4/3/2019 9:24,1.44,,11,562,7.2,9.3,-0.89,-2350
4/3/2019 9:30,1.46,,10.9,585,7.2,9.2,-0.92,-2420
4/3/2019 9:36,1.48,,10.9,606,7.2,9.2,-0.93,-2460
4/3/2019 9:42,1.5,,10.9,642,7.2,9.2,-0.86,-2290
4/3/2019 9:48,1.52,,10.9,667,7.2,9.2,-0.86,-2290
4/3/2019 9:54,1.55,,10.8,710,7.2,9.1,-0.87,-2330
4/3/2019 10:00,1.56,60.4,10.8,759,7.2,9.1,-0.81,-2160
4/3/2019 10:06,1.59,,10.8,800,7.2,9.1,-0.85,-2280
4/3/2019 10:12,1.6,,10.8,854,7.2,9.1,-0.84,-2250
4/3/2019 10:18,1.62,,10.8,886,7.2,9.1,-0.83,-2220
4/3/2019 10:24,1.63,,10.8,1010,7.2,9,-0.83,-2220
4/3/2019 10:30,1.65,,10.8,1180,7.2,9,-0.88,-2370
4/3/2019 10:36,1.66,,10.8,1310,7.2,9,-0.87,-2340
4/3/2019 10:42,1.68,,10.8,1510,7.2,9,-0.82,-2210
4/3/2019 10:48,1.69,,10.7,1710,7.2,9,-0.86,-2310
4/3/2019 10:54,1.7,,10.7,1920,7.2,9,-0.87,-2350
4/3/2019 11:00,1.7,71.4,10.6,2320,7.2,9,-0.83,-2250
4/3/2019 11:06,1.72,,10.6,2600,7.2,9,-0.82,-2220
4/3/2019 11:12,1.72,,10.6,2870,7.2,9,-0.85,-2290
4/3/2019 11:18,1.73,,10.5,3200,7.2,9,-0.85,-2310
4/3/2019 11:24,1.74,,10.5,3490,7.2,9,-0.8,-2160
4/3/2019 11:30,1.74,,10.5,3720,7.2,9,-0.71,-1940
4/3/2019 11:36,1.74,,10.4,4060,7.2,9,-0.68,-1860
4/3/2019 11:42,1.73,,10.4,4280,7.2,9,-0.58,-1580
4/3/2019 11:48,1.72,,10.4,4640,7.2,9,-0.55,-1500
4/3/2019 11:54,1.7,,10.4,4940,7.2,9,-0.39,-1060
4/3/2019 12:00,1.67,82.3,10.4,5110,7.2,9,-0.35,-949
4/3/2019 12:06,1.64,,10.4,4930,7.2,9,-0.26,-692
4/3/2019 12:12,1.6,,10.4,5220,7.2,9,-0.17,-462
4/3/2019 12:18,1.56,,10.4,5500,7.2,9,0.11,293
4/3/2019 12:24,1.52,,10.4,5550,7.2,9,0.26,684
4/3/2019 12:30,1.49,,10.4,5200,7.2,9,0.28,733
4/3/2019 12:36,1.45,,10.5,5020,7.3,9,0.44,1160
4/3/2019 12:42,1.41,,10.5,4930,7.3,9,0.57,1490
4/3/2019 12:48,1.38,,11,3940,7.3,9.1,0.58,1510
4/3/2019 12:54,1.34,,11,3940,7.3,9.1,0.61,1600
4/3/2019 13:00,1.31,92.9,10.9,3860,7.3,9.1,0.74,1930
4/3/2019 13:06,1.28,,11.2,3560,7.3,9.2,0.71,1850
4/3/2019 13:12,1.24,,11.1,3580,7.3,9.2,0.81,2090
4/3/2019 13:18,1.2,,11.1,3420,7.3,9.1,0.85,2180
4/3/2019 13:24,1.17,,11.2,3130,7.3,9.2,0.76,1950
4/3/2019 13:30,1.12,,11.3,2940,7.3,9.2,0.85,2160
4/3/2019 13:36,1.07,,11.4,2840,7.3,9.3,0.95,2420
4/3/2019 13:42,1.02,,11.4,2580,7.3,9.2,0.92,2340
4/3/2019 13:48,0.96,,11.5,2310,7.3,9.3,0.91,2300
4/3/2019 13:54,0.92,,11.5,2110,7.3,9.3,0.91,2290
4/3/2019 14:00,0.87,103,11.6,1920,7.3,9.3,0.94,2350
4/3/2019 14:06,0.81,,11.7,1740,7.3,9.4,1.05,2600
4/3/2019 14:12,0.76,,11.8,1520,7.3,9.4,1.07,2630
4/3/2019 14:18,0.7,,11.9,1380,7.3,9.5,1.05,2570
4/3/2019 14:24,0.63,,11.9,1190,7.3,9.5,1.08,2620
4/3/2019 14:30,0.58,,12,1040,7.3,9.6,1.05,2540
4/3/2019 14:36,0.51,,12.1,928,7.3,9.6,1.07,2570
4/3/2019 14:42,0.44,,12.2,866,7.3,9.7,1.11,2650
4/3/2019 14:48,0.36,,12.2,808,7.3,9.7,1.09,2580
4/3/2019 14:54,0.31,,12.3,735,7.3,9.8,1.1,2590
4/3/2019 15:00,0.24,113,12.3,685,7.3,9.8,1.16,2730
4/3/2019 15:06,0.17,,12.4,645,7.3,9.8,1.14,2640
4/3/2019 15:12,0.09,,12.4,618,7.3,9.8,1.16,2690
4/3/2019 15:18,0.03,,12.4,594,7.3,9.8,1.2,2760
4/3/2019 15:24,-0.04,,12.5,571,7.3,9.8,1.16,2650
4/3/2019 15:30,-0.11,,12.5,551,7.3,9.8,1.19,2700
4/3/2019 15:36,-0.19,,12.5,530,7.2,9.8,1.2,2700
4/3/2019 15:42,-0.26,,12.5,506,7.2,9.9,1.18,2640
4/3/2019 15:48,-0.33,,12.6,490,7.2,9.9,1.14,2520
4/3/2019 15:54,-0.39,,12.6,467,7.2,9.9,1.19,2630
4/3/2019 16:00,-0.47,122,12.7,448,7.2,10,1.25,2730
4/3/2019 16:06,-0.52,,12.7,426,7.2,10,1.18,2570
4/3/2019 16:12,-0.6,,12.7,410,7.2,10,1.22,2630
4/3/2019 16:18,-0.66,,12.8,393,7.2,10.1,1.19,2560
4/3/2019 16:24,-0.71,,12.8,377,7.2,10.1,1.03,2190
4/3/2019 16:30,-0.78,,12.8,362,7.2,10.2,1.2,2550
4/3/2019 16:36,-0.84,,12.9,348,7.2,10.2,1.07,2250
4/3/2019 16:42,-0.89,,12.9,337,7.2,10.3,1.16,2440
4/3/2019 16:48,-0.94,,12.9,325,7.2,10.4,1.15,2380
4/3/2019 16:54,-0.98,,12.9,316,7.1,10.4,1.07,2210
4/3/2019 17:00,-1.04,131,12.9,309,7.1,10.4,1.11,2280
4/3/2019 17:06,-1.08,,12.9,297,7.1,10.5,1.02,2090
4/3/2019 17:12,-1.13,,13,290,7.1,10.5,1.06,2160
4/3/2019 17:18,-1.16,,13,281,7.1,10.6,1.07,2170
4/3/2019 17:24,-1.21,,13,282,7.1,10.6,1.01,2040
4/3/2019 17:30,-1.23,,13,274,7.1,10.6,0.96,1940
4/3/2019 17:36,-1.27,,13,266,7.1,10.7,0.93,1880
4/3/2019 17:42,-1.29,,13,265,7.1,10.8,0.88,1770
4/3/2019 17:48,-1.31,,13,262,7.1,10.8,0.87,1730
4/3/2019 17:54,-1.32,,13,258,7.1,10.8,0.83,1650
4/3/2019 18:00,-1.31,138,13.1,254,7.1,10.9,0.73,1460
4/3/2019 18:06,-1.3,,13.1,251,7.1,10.9,0.73,1460
4/3/2019 18:12,-1.29,,13.1,249,7.1,10.9,0.7,1410
4/3/2019 18:18,-1.27,,13.1,248,7.1,11,0.61,1240
4/3/2019 18:24,-1.15,,13.1,246,7.1,11,0.33,662
4/3/2019 18:30,-1.04,,13.1,244,7.1,11,0.15,314
4/3/2019 18:36,-0.94,,13.1,249,7.1,11,-0.02,-35.4
4/3/2019 18:42,-0.88,,13.1,241,7.1,11.1,0,2.09
4/3/2019 18:48,-0.77,,13.1,241,7.1,11.1,-0.11,-235
4/3/2019 18:54,-0.68,,13.1,242,7.1,11.1,-0.22,-462
4/3/2019 19:00,-0.55,145,13.1,240,7.1,11.1,-0.29,-635
4/3/2019 19:06,-0.45,,13.1,239,7.1,11.1,-0.3,-667
4/3/2019 19:12,-0.37,,13.1,238,7.1,11.2,-0.42,-922
4/3/2019 19:18,-0.29,,13.1,238,7.1,11.3,-0.52,-1150
4/3/2019 19:24,-0.2,,13.1,240,7.1,11.2,-0.58,-1310
4/3/2019 19:30,-0.12,,13.1,241,7.1,11.2,-0.63,-1410
4/3/2019 19:36,-0.04,,13.1,242,7.1,11.2,-0.71,-1630
4/3/2019 19:42,0.02,,13,245,7.1,11.1,-0.77,-1760
4/3/2019 19:48,0.09,,13,250,7.1,11,-0.78,-1800
4/3/2019 19:54,0.17,,13,255,7.1,11,-0.75,-1750
4/3/2019 20:00,0.25,151,13,256,7.1,11,-0.81,-1900
4/3/2019 20:06,0.32,,13,258,7.1,10.9,-0.82,-1930
4/3/2019 20:12,0.39,,13,260,7.1,10.9,-0.83,-1970
4/3/2019 20:18,0.47,,13,269,7.1,10.8,-0.86,-2050
4/3/2019 20:24,0.55,,13,273,7.1,10.8,-0.93,-2260
4/3/2019 20:30,0.61,,13,277,7.1,10.7,-0.96,-2330
4/3/2019 20:36,0.68,,13,288,7.1,10.6,-0.98,-2400
4/3/2019 20:42,0.75,,13,295,7.1,10.6,-0.95,-2350
4/3/2019 20:48,0.82,,13,305,7.1,10.5,-0.96,-2390
4/3/2019 20:54,0.87,,13,318,7.1,10.4,-0.98,-2430
4/3/2019 21:00,0.93,156,13,328,7.1,10.4,-1.01,-2540
4/3/2019 21:06,0.98,,13,345,7.1,10.3,-0.98,-2470
4/3/2019 21:12,1.03,,13,359,7.2,10.3,-0.95,-2410
4/3/2019 21:18,1.08,,13,378,7.2,10.2,-0.98,-2500
4/3/2019 21:24,1.12,,13,397,7.2,10.2,-0.95,-2430
4/3/2019 21:30,1.15,,13,422,7.2,10.1,-0.93,-2380
4/3/2019 21:36,1.19,,13,435,7.2,10.1,-0.94,-2420
4/3/2019 21:42,1.22,,13,454,7.2,10,-0.94,-2430
4/3/2019 21:48,1.25,,13,469,7.2,10,-0.92,-2370
4/3/2019 21:54,1.27,,13,501,7.2,10,-0.9,-2350
4/3/2019 22:00,1.29,160,13,527,7.2,10,-0.92,-2380
4/3/2019 22:06,1.31,,13,551,7.2,9.9,-0.87,-2280
4/3/2019 22:12,1.34,,13,578,7.2,9.9,-0.83,-2160
4/3/2019 22:18,1.35,,13,596,7.2,9.9,-0.85,-2220
4/3/2019 22:24,1.37,,12.9,633,7.2,9.9,-0.85,-2230
4/3/2019 22:30,1.39,,12.9,659,7.2,9.9,-0.83,-2190
4/3/2019 22:36,1.4,,12.9,702,7.3,9.8,-0.84,-2200
4/3/2019 22:42,1.41,,12.9,750,7.3,9.8,-0.77,-2030
4/3/2019 22:48,1.42,,12.9,805,7.3,9.8,-0.8,-2110
4/3/2019 22:54,1.42,,12.9,850,7.3,9.8,-0.75,-1970
4/3/2019 23:00,1.42,163,12.8,900,7.3,9.8,-0.7,-1850
4/3/2019 23:06,1.43,,12.8,987,7.3,9.8,-0.68,-1790
4/3/2019 23:12,1.43,,12.8,1020,7.3,9.8,-0.67,-1760
4/3/2019 23:18,1.43,,12.8,1100,7.3,9.8,-0.63,-1660
4/3/2019 23:24,1.42,,12.8,1180,7.3,9.7,-0.6,-1580
4/3/2019 23:30,1.4,,12.8,1230,7.3,9.7,-0.51,-1350
4/3/2019 23:36,1.37,,12.7,1340,7.3,9.7,-0.44,-1140
4/3/2019 23:42,1.33,,12.7,1370,7.3,9.7,-0.38,-981
4/3/2019 23:48,1.29,,12.7,1420,7.3,9.7,-0.28,-731
4/3/2019 23:54,1.25,,12.7,1450,7.3,9.7,-0.12,-308
4/4/2019 0:00,1.19,166,12.7,1500,7.3,9.7,0.12,309
4/4/2019 0:06,1.14,,12.7,1520,7.3,9.7,0.28,709
4/4/2019 0:12,1.08,,12.7,1410,7.3,9.7,0.36,926
4/4/2019 0:18,1.03,,12.6,1380,7.3,9.7,0.54,1360
4/4/2019 0:24,0.99,,12.6,1210,7.3,9.7,0.59,1480
4/4/2019 0:30,0.94,,12.6,1180,7.3,9.7,0.69,1740
4/4/2019 0:36,0.9,,12.7,1150,7.3,9.7,0.64,1610
4/4/2019 0:42,0.86,,12.7,1080,7.3,9.7,0.71,1770
4/4/2019 0:48,0.82,,12.7,1120,7.3,9.7,0.7,1740
4/4/2019 0:54,0.77,,12.7,1080,7.3,9.7,0.72,1780
4/4/2019 1:00,0.72,168,12.7,1010,7.3,9.7,0.82,2010
4/4/2019 1:06,0.67,,12.7,923,7.3,9.7,0.84,2050
4/4/2019 1:12,0.62,,12.7,854,7.3,9.7,0.85,2060
4/4/2019 1:18,0.56,,12.7,807,7.3,9.7,0.85,2050
4/4/2019 1:24,0.51,,12.6,740,7.3,9.7,0.88,2130
4/4/2019 1:30,0.45,,12.6,708,7.3,9.7,0.92,2210
4/4/2019 1:36,0.39,,12.6,669,7.2,9.7,0.93,2220
4/4/2019 1:42,0.32,,12.6,643,7.2,9.7,0.92,2180
4/4/2019 1:48,0.26,,12.6,614,7.2,9.7,0.99,2330
4/4/2019 1:54,0.19,,12.6,600,7.2,9.7,0.98,2290
4/4/2019 2:00,0.13,170,12.6,567,7.2,9.7,0.98,2270
